request,dvr,file,status,timestamp,upload_timestamp,original_size,converted_size,format
002000007462317212820240911204103739,0000074623172128,2024_09_11_20_32_35_0000074623172128.ts,completed,"2024-09-11 20:41:25","2024-09-11 20:43:09.967375+00:00",3,12,ts
002000007462317212820240911204103739,0000074623172128,duplicate-2024_09_11_20_30_33_0000074623172128.ts,completed,"2024-09-11 20:41:16","2024-09-11 20:41:15.939655+00:00",0,0,ts
002000007462317212820240911204103739,0000074623172128,duplicate-2024_09_11_20_31_34_0000074623172128.ts,completed,"2024-09-11 20:41:16","2024-09-11 20:41:15.969050+00:00",0,0,ts
002000007462317212820240911203754327,0000074623172128,2024_09_11_20_31_34_0000074623172128.ts,completed,"2024-09-11 20:38:11","2024-09-11 20:39:52.750267+00:00",3,14,ts
002000007462317212820240911203318325,0000074623172128,2024_09_11_20_30_33_0000074623172128.ts,completed,"2024-09-11 20:33:27","2024-09-11 20:35:15.218948+00:00",4,15,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_20_27_52_0000074623171045.ts,completed,"2024-09-11 20:30:48","2024-09-11 20:31:56.092065+00:00",3,10,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_20_26_54_0000074623171045.ts,completed,"2024-09-11 20:30:39","2024-09-11 20:31:31.132112+00:00",3,10,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_20_25_55_0000074623171045.ts,completed,"2024-09-11 20:30:31","2024-09-11 20:31:22.119017+00:00",3,11,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_20_24_55_0000074623171045.ts,completed,"2024-09-11 20:30:22","2024-09-11 20:31:25.814162+00:00",3,11,ts
001000007462317104520240911202419000,0000074623171045,1971_01_01_00_00_32_0000074623171045_NV.ts,pending,"2024-09-11 20:30:06",NULL,0,0,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_17_40_04_0000074623171045.ts,completed,"2024-09-11 20:29:54","2024-09-11 20:31:21.978418+00:00",7,28,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_17_39_41_0000074623171045.ts,completed,"2024-09-11 20:29:45","2024-09-11 20:30:43.520238+00:00",4,15,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_17_39_05_0000074623171045.ts,completed,"2024-09-11 20:29:29","2024-09-11 20:31:37.115749+00:00",16,61,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_17_39_52_0000074623171045.ts,"Less than 100.0 KiB","2024-09-11 20:29:23","2024-09-11 20:29:25.287741+00:00",0,0,ts
001000007462317104520240911202419000,0000074623171045,1971_01_01_00_00_15_0000074623171045_NV.ts,pending,"2024-09-11 20:29:10",NULL,0,0,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_16_42_34_0000074623171045.ts,completed,"2024-09-11 20:29:03","2024-09-11 20:29:33.490471+00:00",2,7,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_16_42_41_0000074623171045.ts,"Less than 100.0 KiB","2024-09-11 20:28:56","2024-09-11 20:28:59.175995+00:00",0,0,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_15_47_03_0000074623171045.ts,completed,"2024-09-11 20:28:47","2024-09-11 20:29:26.637158+00:00",3,11,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_15_46_01_0000074623171045.ts,completed,"2024-09-11 20:28:38","2024-09-11 20:30:07.021569+00:00",5,23,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_27_47_0000074623171045.ts,completed,"2024-09-11 20:28:27","2024-09-11 20:29:26.932280+00:00",4,14,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_26_48_0000074623171045.ts,completed,"2024-09-11 20:28:14","2024-09-11 20:29:42.054510+00:00",8,33,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_25_46_0000074623171045.ts,completed,"2024-09-11 20:27:56","2024-09-11 20:31:11.474121+00:00",18,67,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_22_30_0000074623171045.ts,completed,"2024-09-11 20:27:44","2024-09-11 20:28:47.527383+00:00",5,19,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_22_51_0000074623171045.ts,"Less than 100.0 KiB","2024-09-11 20:27:38","2024-09-11 20:27:42.192904+00:00",0,0,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_21_31_0000074623171045.ts,completed,"2024-09-11 20:27:26","2024-09-11 20:28:25.359393+00:00",4,15,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_20_32_0000074623171045.ts,completed,"2024-09-11 20:27:15","2024-09-11 20:28:12.995754+00:00",4,15,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_19_33_0000074623171045.ts,completed,"2024-09-11 20:27:07","2024-09-11 20:28:02.665330+00:00",4,14,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_18_33_0000074623171045.ts,completed,"2024-09-11 20:26:57","2024-09-11 20:28:04.795903+00:00",4,14,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_16_35_0000074623171045.ts,completed,"2024-09-11 20:26:38","2024-09-11 20:28:08.541285+00:00",5,17,ts
001000007462317104520240911202419000,0000074623171045,2024_09_11_13_17_34_0000074623171045.ts,completed,"2024-09-11 20:24:27","2024-09-11 20:27:23.494230+00:00",3,12,ts
001000007462227104820240911202324000,0000074622271048,2024_09_11_20_22_58_0000074622271048.ts,completed,"2024-09-11 20:24:00","2024-09-11 20:25:27.323942+00:00",5,24,ts
001000007462227104820240911202324000,0000074622271048,2024_09_11_20_21_58_0000074622271048.ts,completed,"2024-09-11 20:23:26","2024-09-11 20:25:18.694537+00:00",5,22,ts
001000007462316437020240911200523000,0000074623164370,2024_09_11_20_06_00_0000074623164370.ts,pending,"2024-09-11 20:07:07",NULL,0,0,ts
001000007462316437020240911200523000,0000074623164370,2024_09_11_20_05_00_0000074623164370.ts,completed,"2024-09-11 20:06:07","2024-09-11 20:09:57.106200+00:00",28,100,ts
001000007462316437020240911200523000,0000074623164370,2024_09_11_20_03_59_0000074623164370.ts,completed,"2024-09-11 20:05:30","2024-09-11 20:08:45.255673+00:00",28,91,ts
001000007462316437020240911200218000,0000074623164370,2024_09_11_20_02_00_0000074623164370.ts,completed,"2024-09-11 20:03:06","2024-09-11 20:06:41.617667+00:00",15,57,ts
001000007462316437020240911200218000,0000074623164370,2024_09_11_20_01_00_0000074623164370.ts,completed,"2024-09-11 20:02:24","2024-09-11 20:05:11.421660+00:00",16,65,ts
001000007462316437020240911200037000,0000074623164370,2024_09_11_19_59_59_0000074623164370.ts,completed,"2024-09-11 20:01:07","2024-09-11 20:03:18.162341+00:00",7,32,ts
001000007462316437020240911200037000,0000074623164370,2024_09_11_19_46_43_0000074623164370.ts,completed,"2024-09-11 20:00:43","2024-09-11 20:01:35.224149+00:00",3,11,ts
002000007462317331920240911181717092,0000074623173319,2024_09_11_13_17_39_0000074623173319.ts,completed,"2024-09-11 18:17:27","2024-09-11 18:18:19.668567+00:00",2,6,ts
001000007462312210120240911180835000,0000074623122101,2024_09_11_18_07_45_0000074623122101.ts,completed,"2024-09-11 18:08:51","2024-09-11 18:09:53.865891+00:00",2,11,ts
001000007462312210120240911180835000,0000074623122101,2024_09_11_18_06_45_0000074623122101.ts,completed,"2024-09-11 18:08:42","2024-09-11 18:09:44.345047+00:00",2,10,ts
001000007462317326120240911160623000,0000074623173261,2024_09_11_16_05_39_0000074623173261.ts,completed,"2024-09-11 16:07:00","2024-09-11 16:09:34.738148+00:00",13,48,ts
001000007462317326120240911160623000,0000074623173261,2024_09_11_16_04_40_0000074623173261.ts,completed,"2024-09-11 16:06:30","2024-09-11 16:09:57.056213+00:00",13,46,ts
001000007462205200620240911155316000,0000074622052006,2024_09_11_15_54_04_0000074622052006.h264,completed,"2024-09-11 15:54:11","2024-09-11 15:54:37.510892+00:00",7,10,h264
001000007462205200620240911155316000,0000074622052006,2024_09_11_15_53_03_0000074622052006.h264,completed,"2024-09-11 15:53:22","2024-09-11 15:53:52.736663+00:00",7,10,h264
001000007461111391320240911154028000,0000074611113913,2024_09_11_15_41_22_0000074611113913.h264,completed,"2024-09-11 15:41:53","2024-09-11 15:43:10.508645+00:00",2,3,h264
001000007461111391320240911154028000,0000074611113913,2024_09_11_15_40_23_0000074611113913.h264,completed,"2024-09-11 15:40:34","2024-09-11 15:42:07.892600+00:00",3,4,h264
001000007462323203720240911123331000,0000074623232037,2024_09_11_12_33_37_0000074623232037.h264,completed,"2024-09-11 12:34:07","2024-09-11 12:35:05.265212+00:00",17,21,h264
001000007462323203720240911123331000,0000074623232037,2024_09_11_12_32_37_0000074623232037.h264,completed,"2024-09-11 12:33:36","2024-09-11 12:34:40.997999+00:00",18,22,h264
001000007462305208320240911040041000,0000074623052083,2024_06_11_20_42_52_0000074623052083.h264,completed,"2024-09-11 04:00:48","2024-09-11 04:01:23.989948+00:00",21,22,h264
001000007462425317320240910203441000,0000074624253173,2024_09_10_20_34_37_0000074624253173.ts,"Less than 100.0 KiB","2024-09-11 03:48:10","2024-09-11 03:48:12.704659+00:00",0,0,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_20_33_36_0000074624253173.ts,completed,"2024-09-11 03:47:59","2024-09-11 03:49:53.481333+00:00",13,61,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_20_32_37_0000074624253173.ts,completed,"2024-09-11 03:47:51","2024-09-11 03:49:03.775228+00:00",5,24,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_20_31_36_0000074624253173.ts,completed,"2024-09-11 03:47:39","2024-09-11 03:49:39.340706+00:00",14,62,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_20_30_36_0000074624253173.ts,completed,"2024-09-11 03:47:26","2024-09-11 03:49:38.732783+00:00",20,79,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_20_27_13_0000074624253173.ts,completed,"2024-09-11 03:47:18","2024-09-11 03:48:33.153828+00:00",3,15,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_18_27_59_0000074624253173.ts,completed,"2024-09-11 03:47:11","2024-09-11 03:47:45.050828+00:00",2,7,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_18_24_51_0000074624253173.ts,completed,"2024-09-11 03:47:03","2024-09-11 03:47:39.625851+00:00",2,8,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_18_24_09_0000074624253173.ts,completed,"2024-09-11 03:46:50","2024-09-11 03:48:41.961794+00:00",11,49,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_18_23_09_0000074624253173.ts,completed,"2024-09-11 03:46:36","2024-09-11 03:48:44.960729+00:00",15,69,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_18_22_09_0000074624253173.ts,completed,"2024-09-11 03:46:26","2024-09-11 03:47:40.661038+00:00",5,24,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_18_21_23_0000074624253173.ts,completed,"2024-09-11 03:46:12","2024-09-11 03:49:07.826723+00:00",10,61,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_22_12_0000074624253173.ts,completed,"2024-09-11 03:45:59","2024-09-11 03:47:45.254363+00:00",9,43,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_22_48_0000074624253173.ts,"Less than 100.0 KiB","2024-09-11 03:45:53","2024-09-11 03:45:56.026586+00:00",0,0,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_20_48_0000074624253173.ts,completed,"2024-09-11 03:45:40","2024-09-11 03:47:08.783609+00:00",6,33,ts
001000007462323304720240911002147000,0000074623233047,2024_09_11_00_20_49_0000074623233047.ts,completed,"2024-09-11 00:22:27","2024-09-11 00:23:40.265019+00:00",2,6,ts
001000007462323304720240911002147000,0000074623233047,2024_09_11_00_19_49_0000074623233047.ts,completed,"2024-09-11 00:21:53","2024-09-11 00:23:19.221223+00:00",3,9,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_20_12_0000074624253173.ts,completed,"2024-09-10 20:35:57","2024-09-10 20:37:43.971429+00:00",7,43,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_19_12_0000074624253173.ts,completed,"2024-09-10 20:35:46","2024-09-10 20:38:51.445544+00:00",11,74,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_18_11_0000074624253173.ts,completed,"2024-09-10 20:35:33","2024-09-10 20:37:29.067011+00:00",13,57,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_17_12_0000074624253173.ts,completed,"2024-09-10 20:35:18","2024-09-10 20:37:52.947171+00:00",13,53,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_16_12_0000074624253173.ts,completed,"2024-09-10 20:35:07","2024-09-10 20:38:07.407790+00:00",12,67,ts
001000007462425317320240910203441000,0000074624253173,2024_09_10_16_15_12_0000074624253173.ts,completed,"2024-09-10 20:34:51","2024-09-10 20:36:15.668849+00:00",5,21,ts
002000007462317103920240910185528941,0000074623171039,2024_08_27_16_05_53_0000074623171039.ts,"Less than 100.0 KiB","2024-09-10 18:56:12","2024-09-10 18:56:14.148409+00:00",0,0,ts
002000007462317103920240910185528941,0000074623171039,duplicate-2024_08_27_16_00_35_0000074623171039.ts,completed,"2024-09-10 18:55:49","2024-09-10 18:55:49.173570+00:00",0,0,ts
002000007462317103920240910185528941,0000074623171039,duplicate-2024_08_27_16_01_35_0000074623171039.ts,completed,"2024-09-10 18:55:49","2024-09-10 18:55:49.201865+00:00",0,0,ts
002000007462317103920240910185528941,0000074623171039,duplicate-2024_08_27_16_02_34_0000074623171039.ts,completed,"2024-09-10 18:55:49","2024-09-10 18:55:49.238816+00:00",0,0,ts
002000007462317103920240910185528941,0000074623171039,duplicate-2024_08_27_16_03_33_0000074623171039.ts,completed,"2024-09-10 18:55:49","2024-09-10 18:55:49.265288+00:00",0,0,ts
002000007462317103920240910185528941,0000074623171039,duplicate-2024_08_27_16_04_32_0000074623171039.ts,completed,"2024-09-10 18:55:49","2024-09-10 18:55:49.299079+00:00",0,0,ts
002000007462317103920240910185528941,0000074623171039,duplicate-2024_08_27_16_05_31_0000074623171039.ts,completed,"2024-09-10 18:55:49","2024-09-10 18:55:49.330926+00:00",0,0,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_16_05_53_0000074623171039.ts,"Less than 100.0 KiB","2024-09-10 18:54:43","2024-09-10 18:56:14.148409+00:00",0,0,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_16_05_31_0000074623171039.ts,completed,"2024-09-10 18:54:34","2024-09-10 18:55:31.011474+00:00",4,14,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_16_04_32_0000074623171039.ts,completed,"2024-09-10 18:54:25","2024-09-10 18:55:20.913943+00:00",4,15,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_16_03_33_0000074623171039.ts,completed,"2024-09-10 18:54:18","2024-09-10 18:55:15.791889+00:00",4,16,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_16_02_34_0000074623171039.ts,completed,"2024-09-10 18:54:11","2024-09-10 18:55:02.242526+00:00",4,15,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_16_01_35_0000074623171039.ts,completed,"2024-09-10 18:54:03","2024-09-10 18:54:57.501258+00:00",4,15,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_16_00_35_0000074623171039.ts,completed,"2024-09-10 18:53:56","2024-09-10 18:54:47.750752+00:00",4,15,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_59_36_0000074623171039.ts,completed,"2024-09-10 18:53:47","2024-09-10 18:55:00.452404+00:00",4,16,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_58_37_0000074623171039.ts,completed,"2024-09-10 18:53:39","2024-09-10 18:54:37.963284+00:00",4,16,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_57_38_0000074623171039.ts,completed,"2024-09-10 18:53:32","2024-09-10 18:54:27.905294+00:00",4,15,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_56_39_0000074623171039.ts,completed,"2024-09-10 18:53:25","2024-09-10 18:54:36.531777+00:00",4,16,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_55_39_0000074623171039.ts,completed,"2024-09-10 18:53:16","2024-09-10 18:54:08.780334+00:00",4,15,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_54_40_0000074623171039.ts,completed,"2024-09-10 18:53:09","2024-09-10 18:54:05.878903+00:00",4,16,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_53_41_0000074623171039.ts,completed,"2024-09-10 18:53:00","2024-09-10 18:54:13.732231+00:00",4,15,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_52_43_0000074623171039.ts,completed,"2024-09-10 18:52:52","2024-09-10 18:54:16.076527+00:00",7,34,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_51_43_0000074623171039.ts,completed,"2024-09-10 18:52:43","2024-09-10 18:54:26.756566+00:00",10,51,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_50_44_0000074623171039.ts,completed,"2024-09-10 18:52:33","2024-09-10 18:55:34.652808+00:00",14,76,ts
002000007462317103920240910184328399,0000074623171039,2024_08_27_15_49_45_0000074623171039.ts,completed,"2024-09-10 18:52:03","2024-09-10 18:54:21.233827+00:00",18,66,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_16_05_53_0000074623171039.ts,"Less than 100.0 KiB","2024-09-10 18:51:58","2024-09-10 18:56:14.148409+00:00",0,0,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_16_05_31_0000074623171039.ts,completed,"2024-09-10 18:51:49","2024-09-10 18:52:47.217049+00:00",4,14,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_16_04_32_0000074623171039.ts,completed,"2024-09-10 18:51:39","2024-09-10 18:52:38.944018+00:00",4,15,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_16_03_33_0000074623171039.ts,completed,"2024-09-10 18:51:30","2024-09-10 18:52:28.522618+00:00",4,16,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_16_02_34_0000074623171039.ts,completed,"2024-09-10 18:51:23","2024-09-10 18:52:33.723936+00:00",4,15,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_16_01_35_0000074623171039.ts,completed,"2024-09-10 18:51:12","2024-09-10 18:52:11.023801+00:00",4,15,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_16_00_35_0000074623171039.ts,completed,"2024-09-10 18:51:03","2024-09-10 18:51:59.125004+00:00",4,15,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_59_36_0000074623171039.ts,completed,"2024-09-10 18:50:54","2024-09-10 18:51:53.351783+00:00",4,16,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_58_37_0000074623171039.ts,completed,"2024-09-10 18:50:44","2024-09-10 18:51:57.772122+00:00",4,16,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_57_38_0000074623171039.ts,completed,"2024-09-10 18:50:34","2024-09-10 18:51:31.758512+00:00",4,15,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_56_39_0000074623171039.ts,completed,"2024-09-10 18:50:26","2024-09-10 18:51:23.711619+00:00",4,16,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_55_39_0000074623171039.ts,completed,"2024-09-10 18:50:19","2024-09-10 18:51:15.055162+00:00",4,15,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_54_40_0000074623171039.ts,completed,"2024-09-10 18:50:10","2024-09-10 18:51:24.737838+00:00",4,16,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_53_41_0000074623171039.ts,completed,"2024-09-10 18:50:02","2024-09-10 18:51:13.606922+00:00",4,15,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_52_43_0000074623171039.ts,completed,"2024-09-10 18:49:52","2024-09-10 18:51:15.608933+00:00",7,34,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_51_43_0000074623171039.ts,completed,"2024-09-10 18:49:41","2024-09-10 18:51:27.071363+00:00",10,51,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_50_44_0000074623171039.ts,completed,"2024-09-10 18:49:29","2024-09-10 18:52:31.065422+00:00",14,76,ts
002000007462317103920240910184251268,0000074623171039,2024_08_27_15_49_45_0000074623171039.ts,completed,"2024-09-10 18:49:12","2024-09-10 18:51:12.335603+00:00",18,66,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_16_05_53_0000074623171039.ts,"Less than 100.0 KiB","2024-09-10 18:49:07","2024-09-10 18:56:14.148409+00:00",0,0,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_16_05_31_0000074623171039.ts,completed,"2024-09-10 18:48:59","2024-09-10 18:49:55.000113+00:00",4,14,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_16_04_32_0000074623171039.ts,completed,"2024-09-10 18:48:48","2024-09-10 18:50:00.513775+00:00",4,15,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_16_03_33_0000074623171039.ts,completed,"2024-09-10 18:48:37","2024-09-10 18:49:53.819045+00:00",4,16,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_16_02_34_0000074623171039.ts,completed,"2024-09-10 18:48:26","2024-09-10 18:49:22.742606+00:00",4,15,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_16_01_35_0000074623171039.ts,completed,"2024-09-10 18:48:18","2024-09-10 18:49:28.839722+00:00",4,15,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_16_00_35_0000074623171039.ts,completed,"2024-09-10 18:48:10","2024-09-10 18:49:07.292884+00:00",4,15,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_59_36_0000074623171039.ts,completed,"2024-09-10 18:47:59","2024-09-10 18:48:58.594367+00:00",4,16,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_58_37_0000074623171039.ts,completed,"2024-09-10 18:47:48","2024-09-10 18:48:47.276341+00:00",4,16,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_57_38_0000074623171039.ts,completed,"2024-09-10 18:47:37","2024-09-10 18:48:50.422999+00:00",4,15,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_56_39_0000074623171039.ts,completed,"2024-09-10 18:47:26","2024-09-10 18:48:41.729941+00:00",4,16,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_55_39_0000074623171039.ts,completed,"2024-09-10 18:47:17","2024-09-10 18:48:14.451154+00:00",4,15,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_54_40_0000074623171039.ts,completed,"2024-09-10 18:47:09","2024-09-10 18:48:21.705260+00:00",4,16,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_53_41_0000074623171039.ts,completed,"2024-09-10 18:46:59","2024-09-10 18:47:59.232917+00:00",4,15,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_52_43_0000074623171039.ts,completed,"2024-09-10 18:46:47","2024-09-10 18:48:42.248676+00:00",7,34,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_51_43_0000074623171039.ts,completed,"2024-09-10 18:46:34","2024-09-10 18:48:14.660603+00:00",10,51,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_50_44_0000074623171039.ts,completed,"2024-09-10 18:46:17","2024-09-10 18:48:34.456291+00:00",14,76,ts
002000007462317103920240910184219633,0000074623171039,2024_08_27_15_49_45_0000074623171039.ts,completed,"2024-09-10 18:45:58","2024-09-10 18:48:04.021577+00:00",18,66,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_16_05_53_0000074623171039.ts,"Less than 100.0 KiB","2024-09-10 18:45:54","2024-09-10 18:56:14.148409+00:00",0,0,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_16_05_31_0000074623171039.ts,completed,"2024-09-10 18:45:45","2024-09-10 18:46:38.192561+00:00",4,14,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_16_04_32_0000074623171039.ts,completed,"2024-09-10 18:45:34","2024-09-10 18:46:46.989050+00:00",4,15,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_16_03_33_0000074623171039.ts,completed,"2024-09-10 18:45:25","2024-09-10 18:46:24.138678+00:00",4,16,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_16_02_34_0000074623171039.ts,completed,"2024-09-10 18:45:14","2024-09-10 18:46:14.124513+00:00",4,15,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_16_01_35_0000074623171039.ts,completed,"2024-09-10 18:45:06","2024-09-10 18:46:01.449975+00:00",4,15,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_16_00_35_0000074623171039.ts,completed,"2024-09-10 18:44:57","2024-09-10 18:45:55.909291+00:00",4,15,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_59_36_0000074623171039.ts,completed,"2024-09-10 18:44:49","2024-09-10 18:45:45.073434+00:00",4,16,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_58_37_0000074623171039.ts,completed,"2024-09-10 18:44:41","2024-09-10 18:45:58.521376+00:00",4,16,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_57_38_0000074623171039.ts,completed,"2024-09-10 18:44:33","2024-09-10 18:45:31.123897+00:00",4,15,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_56_39_0000074623171039.ts,completed,"2024-09-10 18:44:25","2024-09-10 18:45:26.653825+00:00",4,16,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_55_39_0000074623171039.ts,completed,"2024-09-10 18:44:15","2024-09-10 18:45:14.559735+00:00",4,15,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_54_40_0000074623171039.ts,completed,"2024-09-10 18:44:04","2024-09-10 18:45:06.807711+00:00",4,16,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_53_41_0000074623171039.ts,completed,"2024-09-10 18:43:50","2024-09-10 18:44:51.899203+00:00",4,15,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_52_43_0000074623171039.ts,completed,"2024-09-10 18:43:35","2024-09-10 18:45:31.554111+00:00",7,34,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_51_43_0000074623171039.ts,completed,"2024-09-10 18:43:13","2024-09-10 18:45:43.232406+00:00",10,51,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_50_44_0000074623171039.ts,completed,"2024-09-10 18:42:52","2024-09-10 18:45:16.077677+00:00",14,76,ts
002000007462317103920240910184144885,0000074623171039,2024_08_27_15_49_45_0000074623171039.ts,completed,"2024-09-10 18:42:26","2024-09-10 18:45:34.117427+00:00",18,66,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_47_55_0000074623172224.ts,completed,"2024-09-10 17:56:05","2024-09-10 17:57:46.539381+00:00",8,29,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_46_56_0000074623172224.ts,completed,"2024-09-10 17:55:54","2024-09-10 17:57:19.383314+00:00",5,21,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_45_57_0000074623172224.ts,completed,"2024-09-10 17:55:42","2024-09-10 17:56:55.985441+00:00",6,25,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_44_56_0000074623172224.ts,completed,"2024-09-10 17:55:25","2024-09-10 17:56:42.945367+00:00",6,22,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_06_55_0000074623172224.ts,completed,"2024-09-10 17:55:15","2024-09-10 17:56:00.937283+00:00",3,10,ts
001000007462317222420240525004839000,0000074623172224,2024_05_25_00_05_56_0000074623172224.ts,completed,"2024-09-10 17:55:04","2024-09-10 17:56:23.901772+00:00",5,20,ts
